,package_name,package_version,country,download_date,download_count
8043,simba-uw-tf-dev,2.8.7,KR,3/25/25,4
8044,simba-uw-tf-dev,2.8.7,NL,3/25/25,2
8045,simba-uw-tf-dev,2.8.7,TW,3/25/25,1
8046,simba-uw-tf-dev,2.8.7,US,3/25/25,25
8072,simba-uw-tf-dev,2.8.7,GB,3/24/25,1
8073,simba-uw-tf-dev,2.8.7,HK,3/24/25,2
8074,simba-uw-tf-dev,2.8.7,NO,3/24/25,1
8075,simba-uw-tf-dev,2.8.7,TW,3/24/25,2
8076,simba-uw-tf-dev,2.8.7,US,3/24/25,17
8128,simba-uw-tf-dev,2.8.7,CA,3/23/25,1
8129,simba-uw-tf-dev,2.8.7,CN,3/23/25,4
8130,simba-uw-tf-dev,2.8.7,DE,3/23/25,2
8131,simba-uw-tf-dev,2.8.7,JP,3/23/25,1
8132,simba-uw-tf-dev,2.8.7,MA,3/23/25,1
8133,simba-uw-tf-dev,2.8.7,NO,3/23/25,2
8134,simba-uw-tf-dev,2.8.7,SG,3/23/25,2
8135,simba-uw-tf-dev,2.8.7,UA,3/23/25,1
8136,simba-uw-tf-dev,2.8.7,US,3/23/25,6
8218,simba-uw-tf-dev,2.8.7,CA,3/22/25,1
8219,simba-uw-tf-dev,2.8.7,CN,3/22/25,8
8220,simba-uw-tf-dev,2.8.7,DE,3/22/25,4
8221,simba-uw-tf-dev,2.8.7,DK,3/22/25,2
8222,simba-uw-tf-dev,2.8.7,ES,3/22/25,2
8223,simba-uw-tf-dev,2.8.7,FR,3/22/25,5
8224,simba-uw-tf-dev,2.8.7,GB,3/22/25,2
8225,simba-uw-tf-dev,2.8.7,HK,3/22/25,6
8226,simba-uw-tf-dev,2.8.7,IN,3/22/25,2
8227,simba-uw-tf-dev,2.8.7,JP,3/22/25,7
8228,simba-uw-tf-dev,2.8.7,MX,3/22/25,1
8229,simba-uw-tf-dev,2.8.7,NL,3/22/25,2
8230,simba-uw-tf-dev,2.8.7,RS,3/22/25,2
8231,simba-uw-tf-dev,2.8.7,RU,3/22/25,1
8232,simba-uw-tf-dev,2.8.7,SE,3/22/25,3
8233,simba-uw-tf-dev,2.8.7,SG,3/22/25,8
8234,simba-uw-tf-dev,2.8.7,US,3/22/25,45
9003,simba-uw-tf-dev,2.8.7,CA,3/21/25,1
9004,simba-uw-tf-dev,2.8.7,CH,3/21/25,2
9005,simba-uw-tf-dev,2.8.7,CN,3/21/25,17
9006,simba-uw-tf-dev,2.8.7,GB,3/21/25,1
9007,simba-uw-tf-dev,2.8.7,HK,3/21/25,7
9008,simba-uw-tf-dev,2.8.7,HR,3/21/25,2
9009,simba-uw-tf-dev,2.8.7,RU,3/21/25,3
9010,simba-uw-tf-dev,2.8.7,SE,3/21/25,2
9011,simba-uw-tf-dev,2.8.7,SG,3/21/25,8
9012,simba-uw-tf-dev,2.8.7,US,3/21/25,41
212,simba-uw-tf-dev,2.8.6,KR,4/3/25,3
213,simba-uw-tf-dev,2.8.6,US,4/3/25,7
1695,simba-uw-tf-dev,2.8.6,CN,4/2/25,4
1696,simba-uw-tf-dev,2.8.6,US,4/2/25,2
2285,simba-uw-tf-dev,2.8.6,DK,4/1/25,2
2286,simba-uw-tf-dev,2.8.6,US,4/1/25,6
3118,simba-uw-tf-dev,2.8.6,CN,3/31/25,2
4130,simba-uw-tf-dev,2.8.6,CA,3/30/25,1
4131,simba-uw-tf-dev,2.8.6,DE,3/30/25,2
4132,simba-uw-tf-dev,2.8.6,JP,3/30/25,2
4133,simba-uw-tf-dev,2.8.6,KR,3/30/25,2
4134,simba-uw-tf-dev,2.8.6,SG,3/30/25,2
4135,simba-uw-tf-dev,2.8.6,US,3/30/25,2
4934,simba-uw-tf-dev,2.8.6,KR,3/29/25,2
4935,simba-uw-tf-dev,2.8.6,RU,3/29/25,3
5201,simba-uw-tf-dev,2.8.6,CN,3/28/25,2
5202,simba-uw-tf-dev,2.8.6,US,3/28/25,2
6192,simba-uw-tf-dev,2.8.6,NL,3/27/25,2
6193,simba-uw-tf-dev,2.8.6,NO,3/27/25,2
6194,simba-uw-tf-dev,2.8.6,US,3/27/25,3
7077,simba-uw-tf-dev,2.8.6,AU,3/26/25,3
7078,simba-uw-tf-dev,2.8.6,CA,3/26/25,2
7079,simba-uw-tf-dev,2.8.6,DE,3/26/25,2
7080,simba-uw-tf-dev,2.8.6,US,3/26/25,2
8035,simba-uw-tf-dev,2.8.6,IL,3/25/25,1
8036,simba-uw-tf-dev,2.8.6,KR,3/25/25,4
8037,simba-uw-tf-dev,2.8.6,NL,3/25/25,2
8038,simba-uw-tf-dev,2.8.6,US,3/25/25,8
8126,simba-uw-tf-dev,2.8.6,CN,3/23/25,2
8127,simba-uw-tf-dev,2.8.6,US,3/23/25,5
8212,simba-uw-tf-dev,2.8.6,FR,3/22/25,2
8213,simba-uw-tf-dev,2.8.6,HK,3/22/25,2
8214,simba-uw-tf-dev,2.8.6,NO,3/22/25,2
8215,simba-uw-tf-dev,2.8.6,RS,3/22/25,2
8216,simba-uw-tf-dev,2.8.6,SE,3/22/25,2
8217,simba-uw-tf-dev,2.8.6,US,3/22/25,1
8995,simba-uw-tf-dev,2.8.6,CN,3/21/25,1
8996,simba-uw-tf-dev,2.8.6,FR,3/21/25,2
8997,simba-uw-tf-dev,2.8.6,IE,3/21/25,2
8998,simba-uw-tf-dev,2.8.6,JP,3/21/25,2
8999,simba-uw-tf-dev,2.8.6,NL,3/21/25,2
9000,simba-uw-tf-dev,2.8.6,NO,3/21/25,1
9001,simba-uw-tf-dev,2.8.6,SE,3/21/25,1
9002,simba-uw-tf-dev,2.8.6,US,3/21/25,27
9737,simba-uw-tf-dev,2.8.6,BE,3/20/25,1
9738,simba-uw-tf-dev,2.8.6,ES,3/20/25,1
9739,simba-uw-tf-dev,2.8.6,HK,3/20/25,2
9740,simba-uw-tf-dev,2.8.6,IE,3/20/25,1
9741,simba-uw-tf-dev,2.8.6,JP,3/20/25,4
9742,simba-uw-tf-dev,2.8.6,NL,3/20/25,1
9743,simba-uw-tf-dev,2.8.6,TW,3/20/25,3
9744,simba-uw-tf-dev,2.8.6,US,3/20/25,25
10534,simba-uw-tf-dev,2.8.6,AU,3/19/25,3
10535,simba-uw-tf-dev,2.8.6,BG,3/19/25,1
10536,simba-uw-tf-dev,2.8.6,CA,3/19/25,1
10537,simba-uw-tf-dev,2.8.6,CN,3/19/25,6
10538,simba-uw-tf-dev,2.8.6,DE,3/19/25,3
10539,simba-uw-tf-dev,2.8.6,FR,3/19/25,1
10540,simba-uw-tf-dev,2.8.6,IN,3/19/25,2
10541,simba-uw-tf-dev,2.8.6,JP,3/19/25,6
10542,simba-uw-tf-dev,2.8.6,NO,3/19/25,2
10543,simba-uw-tf-dev,2.8.6,SG,3/19/25,8
10544,simba-uw-tf-dev,2.8.6,US,3/19/25,34
11498,simba-uw-tf-dev,2.8.6,AT,3/18/25,2
11499,simba-uw-tf-dev,2.8.6,CA,3/18/25,2
11500,simba-uw-tf-dev,2.8.6,CH,3/18/25,1
11501,simba-uw-tf-dev,2.8.6,CN,3/18/25,19
11502,simba-uw-tf-dev,2.8.6,DE,3/18/25,2
11503,simba-uw-tf-dev,2.8.6,DK,3/18/25,2
11504,simba-uw-tf-dev,2.8.6,DZ,3/18/25,1
11505,simba-uw-tf-dev,2.8.6,ES,3/18/25,3
11506,simba-uw-tf-dev,2.8.6,FR,3/18/25,4
11507,simba-uw-tf-dev,2.8.6,GB,3/18/25,3
11508,simba-uw-tf-dev,2.8.6,HK,3/18/25,7
11509,simba-uw-tf-dev,2.8.6,HR,3/18/25,2
11510,simba-uw-tf-dev,2.8.6,JP,3/18/25,4
11511,simba-uw-tf-dev,2.8.6,RU,3/18/25,5
11512,simba-uw-tf-dev,2.8.6,SE,3/18/25,2
11513,simba-uw-tf-dev,2.8.6,SG,3/18/25,15
11514,simba-uw-tf-dev,2.8.6,US,3/18/25,81
210,simba-uw-tf-dev,2.8.5,KR,4/3/25,3
211,simba-uw-tf-dev,2.8.5,US,4/3/25,3
1693,simba-uw-tf-dev,2.8.5,CN,4/2/25,4
1694,simba-uw-tf-dev,2.8.5,US,4/2/25,2
2284,simba-uw-tf-dev,2.8.5,US,4/1/25,6
3117,simba-uw-tf-dev,2.8.5,CN,3/31/25,2
4125,simba-uw-tf-dev,2.8.5,CA,3/30/25,1
4126,simba-uw-tf-dev,2.8.5,DE,3/30/25,2
4127,simba-uw-tf-dev,2.8.5,KR,3/30/25,2
4128,simba-uw-tf-dev,2.8.5,SG,3/30/25,2
4129,simba-uw-tf-dev,2.8.5,US,3/30/25,2
4932,simba-uw-tf-dev,2.8.5,KR,3/29/25,2
4933,simba-uw-tf-dev,2.8.5,RU,3/29/25,3
5199,simba-uw-tf-dev,2.8.5,CN,3/28/25,2
5200,simba-uw-tf-dev,2.8.5,US,3/28/25,4
6190,simba-uw-tf-dev,2.8.5,NL,3/27/25,2
6191,simba-uw-tf-dev,2.8.5,US,3/27/25,5
7075,simba-uw-tf-dev,2.8.5,DE,3/26/25,2
7076,simba-uw-tf-dev,2.8.5,US,3/26/25,1
8032,simba-uw-tf-dev,2.8.5,IL,3/25/25,1
8033,simba-uw-tf-dev,2.8.5,NL,3/25/25,2
8034,simba-uw-tf-dev,2.8.5,US,3/25/25,6
8209,simba-uw-tf-dev,2.8.5,FR,3/22/25,2
8210,simba-uw-tf-dev,2.8.5,RS,3/22/25,2
8211,simba-uw-tf-dev,2.8.5,SE,3/22/25,2
8992,simba-uw-tf-dev,2.8.5,JP,3/21/25,2
8993,simba-uw-tf-dev,2.8.5,NL,3/21/25,2
8994,simba-uw-tf-dev,2.8.5,US,3/21/25,4
9736,simba-uw-tf-dev,2.8.5,US,3/20/25,2
10532,simba-uw-tf-dev,2.8.5,NO,3/19/25,2
10533,simba-uw-tf-dev,2.8.5,US,3/19/25,3
11492,simba-uw-tf-dev,2.8.5,FR,3/18/25,7
11493,simba-uw-tf-dev,2.8.5,JP,3/18/25,2
11494,simba-uw-tf-dev,2.8.5,MX,3/18/25,1
11495,simba-uw-tf-dev,2.8.5,RU,3/18/25,1
11496,simba-uw-tf-dev,2.8.5,SG,3/18/25,4
11497,simba-uw-tf-dev,2.8.5,US,3/18/25,3
12381,simba-uw-tf-dev,2.8.5,CA,3/17/25,1
12382,simba-uw-tf-dev,2.8.5,CN,3/17/25,5
12383,simba-uw-tf-dev,2.8.5,ES,3/17/25,2
12384,simba-uw-tf-dev,2.8.5,KR,3/17/25,2
12385,simba-uw-tf-dev,2.8.5,MA,3/17/25,2
12386,simba-uw-tf-dev,2.8.5,US,3/17/25,9
13113,simba-uw-tf-dev,2.8.5,IE,3/16/25,1
13114,simba-uw-tf-dev,2.8.5,RU,3/16/25,1
13115,simba-uw-tf-dev,2.8.5,US,3/16/25,7
14556,simba-uw-tf-dev,2.8.5,ES,3/15/25,1
14557,simba-uw-tf-dev,2.8.5,SG,3/15/25,2
14558,simba-uw-tf-dev,2.8.5,US,3/15/25,5
15495,simba-uw-tf-dev,2.8.5,CA,3/14/25,2
15496,simba-uw-tf-dev,2.8.5,CN,3/14/25,2
15497,simba-uw-tf-dev,2.8.5,ES,3/14/25,1
15498,simba-uw-tf-dev,2.8.5,FR,3/14/25,2
15499,simba-uw-tf-dev,2.8.5,JP,3/14/25,1
15500,simba-uw-tf-dev,2.8.5,KR,3/14/25,4
15501,simba-uw-tf-dev,2.8.5,SE,3/14/25,2
15502,simba-uw-tf-dev,2.8.5,US,3/14/25,9
16180,simba-uw-tf-dev,2.8.5,CA,3/13/25,1
16181,simba-uw-tf-dev,2.8.5,CN,3/13/25,1
16182,simba-uw-tf-dev,2.8.5,DE,3/13/25,1
16183,simba-uw-tf-dev,2.8.5,GB,3/13/25,1
16184,simba-uw-tf-dev,2.8.5,HK,3/13/25,4
16185,simba-uw-tf-dev,2.8.5,US,3/13/25,15
17041,simba-uw-tf-dev,2.8.5,AU,3/12/25,3
17042,simba-uw-tf-dev,2.8.5,CN,3/12/25,1
17043,simba-uw-tf-dev,2.8.5,FR,3/12/25,1
17044,simba-uw-tf-dev,2.8.5,JP,3/12/25,6
17045,simba-uw-tf-dev,2.8.5,KR,3/12/25,2
17046,simba-uw-tf-dev,2.8.5,NO,3/12/25,2
17047,simba-uw-tf-dev,2.8.5,US,3/12/25,20
17215,simba-uw-tf-dev,2.8.5,AT,3/11/25,2
17216,simba-uw-tf-dev,2.8.5,AU,3/11/25,3
17217,simba-uw-tf-dev,2.8.5,BG,3/11/25,1
17218,simba-uw-tf-dev,2.8.5,CA,3/11/25,1
17219,simba-uw-tf-dev,2.8.5,CN,3/11/25,1
17220,simba-uw-tf-dev,2.8.5,DE,3/11/25,3
17221,simba-uw-tf-dev,2.8.5,DK,3/11/25,4
17222,simba-uw-tf-dev,2.8.5,FR,3/11/25,3
17223,simba-uw-tf-dev,2.8.5,GR,3/11/25,1
17224,simba-uw-tf-dev,2.8.5,HK,3/11/25,4
17225,simba-uw-tf-dev,2.8.5,JP,3/11/25,7
17226,simba-uw-tf-dev,2.8.5,KR,3/11/25,1
17227,simba-uw-tf-dev,2.8.5,MX,3/11/25,2
17228,simba-uw-tf-dev,2.8.5,NL,3/11/25,1
17229,simba-uw-tf-dev,2.8.5,SE,3/11/25,1
17230,simba-uw-tf-dev,2.8.5,SG,3/11/25,8
17231,simba-uw-tf-dev,2.8.5,TW,3/11/25,1
17232,simba-uw-tf-dev,2.8.5,UA,3/11/25,2
17233,simba-uw-tf-dev,2.8.5,US,3/11/25,38
17285,simba-uw-tf-dev,2.8.5,CA,3/10/25,1
17286,simba-uw-tf-dev,2.8.5,CN,3/10/25,24
17287,simba-uw-tf-dev,2.8.5,DE,3/10/25,2
17288,simba-uw-tf-dev,2.8.5,FR,3/10/25,1
17289,simba-uw-tf-dev,2.8.5,GB,3/10/25,6
17290,simba-uw-tf-dev,2.8.5,HK,3/10/25,8
17291,simba-uw-tf-dev,2.8.5,HR,3/10/25,2
17292,simba-uw-tf-dev,2.8.5,IN,3/10/25,2
17293,simba-uw-tf-dev,2.8.5,JP,3/10/25,1
17294,simba-uw-tf-dev,2.8.5,RU,3/10/25,5
17295,simba-uw-tf-dev,2.8.5,SE,3/10/25,2
17296,simba-uw-tf-dev,2.8.5,SG,3/10/25,10
17297,simba-uw-tf-dev,2.8.5,TW,3/10/25,2
17298,simba-uw-tf-dev,2.8.5,US,3/10/25,63
208,simba-uw-tf-dev,2.8.4,KR,4/3/25,3
209,simba-uw-tf-dev,2.8.4,US,4/3/25,3
1691,simba-uw-tf-dev,2.8.4,CN,4/2/25,4
1692,simba-uw-tf-dev,2.8.4,US,4/2/25,2
2283,simba-uw-tf-dev,2.8.4,US,4/1/25,5
3116,simba-uw-tf-dev,2.8.4,CN,3/31/25,2
4120,simba-uw-tf-dev,2.8.4,CA,3/30/25,1
4121,simba-uw-tf-dev,2.8.4,DE,3/30/25,2
4122,simba-uw-tf-dev,2.8.4,KR,3/30/25,2
4123,simba-uw-tf-dev,2.8.4,SG,3/30/25,2
4124,simba-uw-tf-dev,2.8.4,US,3/30/25,2
4930,simba-uw-tf-dev,2.8.4,KR,3/29/25,2
4931,simba-uw-tf-dev,2.8.4,RU,3/29/25,3
5197,simba-uw-tf-dev,2.8.4,CN,3/28/25,2
5198,simba-uw-tf-dev,2.8.4,US,3/28/25,3
6188,simba-uw-tf-dev,2.8.4,NL,3/27/25,2
6189,simba-uw-tf-dev,2.8.4,US,3/27/25,3
7074,simba-uw-tf-dev,2.8.4,DE,3/26/25,2
8029,simba-uw-tf-dev,2.8.4,IL,3/25/25,1
8030,simba-uw-tf-dev,2.8.4,NL,3/25/25,2
8031,simba-uw-tf-dev,2.8.4,US,3/25/25,6
8125,simba-uw-tf-dev,2.8.4,US,3/23/25,1
8206,simba-uw-tf-dev,2.8.4,FR,3/22/25,2
8207,simba-uw-tf-dev,2.8.4,RS,3/22/25,2
8208,simba-uw-tf-dev,2.8.4,SE,3/22/25,2
8989,simba-uw-tf-dev,2.8.4,JP,3/21/25,2
8990,simba-uw-tf-dev,2.8.4,NL,3/21/25,2
8991,simba-uw-tf-dev,2.8.4,US,3/21/25,5
10528,simba-uw-tf-dev,2.8.4,IE,3/19/25,1
10529,simba-uw-tf-dev,2.8.4,JP,3/19/25,1
10530,simba-uw-tf-dev,2.8.4,NO,3/19/25,2
10531,simba-uw-tf-dev,2.8.4,US,3/19/25,3
11487,simba-uw-tf-dev,2.8.4,FR,3/18/25,2
11488,simba-uw-tf-dev,2.8.4,IE,3/18/25,2
11489,simba-uw-tf-dev,2.8.4,JP,3/18/25,1
11490,simba-uw-tf-dev,2.8.4,SG,3/18/25,4
11491,simba-uw-tf-dev,2.8.4,US,3/18/25,1
12378,simba-uw-tf-dev,2.8.4,CN,3/17/25,4
12379,simba-uw-tf-dev,2.8.4,KR,3/17/25,2
12380,simba-uw-tf-dev,2.8.4,US,3/17/25,1
13112,simba-uw-tf-dev,2.8.4,US,3/16/25,6
14554,simba-uw-tf-dev,2.8.4,SG,3/15/25,2
14555,simba-uw-tf-dev,2.8.4,US,3/15/25,2
15489,simba-uw-tf-dev,2.8.4,CA,3/14/25,2
15490,simba-uw-tf-dev,2.8.4,CN,3/14/25,2
15491,simba-uw-tf-dev,2.8.4,FR,3/14/25,2
15492,simba-uw-tf-dev,2.8.4,KR,3/14/25,4
15493,simba-uw-tf-dev,2.8.4,SE,3/14/25,2
15494,simba-uw-tf-dev,2.8.4,US,3/14/25,4
16178,simba-uw-tf-dev,2.8.4,HK,3/13/25,4
16179,simba-uw-tf-dev,2.8.4,US,3/13/25,3
17036,simba-uw-tf-dev,2.8.4,AU,3/12/25,2
17037,simba-uw-tf-dev,2.8.4,FR,3/12/25,1
17038,simba-uw-tf-dev,2.8.4,JP,3/12/25,6
17039,simba-uw-tf-dev,2.8.4,NO,3/12/25,2
17040,simba-uw-tf-dev,2.8.4,US,3/12/25,10
17202,simba-uw-tf-dev,2.8.4,AT,3/11/25,2
17203,simba-uw-tf-dev,2.8.4,AU,3/11/25,3
17204,simba-uw-tf-dev,2.8.4,BG,3/11/25,1
17205,simba-uw-tf-dev,2.8.4,CA,3/11/25,1
17206,simba-uw-tf-dev,2.8.4,CN,3/11/25,1
17207,simba-uw-tf-dev,2.8.4,DK,3/11/25,4
17208,simba-uw-tf-dev,2.8.4,FR,3/11/25,3
17209,simba-uw-tf-dev,2.8.4,HK,3/11/25,4
17210,simba-uw-tf-dev,2.8.4,JP,3/11/25,2
17211,simba-uw-tf-dev,2.8.4,KH,3/11/25,1
17212,simba-uw-tf-dev,2.8.4,SG,3/11/25,8
17213,simba-uw-tf-dev,2.8.4,SK,3/11/25,1
17214,simba-uw-tf-dev,2.8.4,US,3/11/25,27
17270,simba-uw-tf-dev,2.8.4,CA,3/10/25,1
17271,simba-uw-tf-dev,2.8.4,CN,3/10/25,21
17272,simba-uw-tf-dev,2.8.4,DE,3/10/25,3
17273,simba-uw-tf-dev,2.8.4,FR,3/10/25,1
17274,simba-uw-tf-dev,2.8.4,GB,3/10/25,5
17275,simba-uw-tf-dev,2.8.4,HK,3/10/25,8
17276,simba-uw-tf-dev,2.8.4,HR,3/10/25,2
17277,simba-uw-tf-dev,2.8.4,IN,3/10/25,2
17278,simba-uw-tf-dev,2.8.4,IT,3/10/25,1
17279,simba-uw-tf-dev,2.8.4,JP,3/10/25,5
17280,simba-uw-tf-dev,2.8.4,RU,3/10/25,7
17281,simba-uw-tf-dev,2.8.4,SE,3/10/25,2
17282,simba-uw-tf-dev,2.8.4,SG,3/10/25,12
17283,simba-uw-tf-dev,2.8.4,TW,3/10/25,2
17284,simba-uw-tf-dev,2.8.4,US,3/10/25,66
206,simba-uw-tf-dev,2.8.3,KR,4/3/25,3
207,simba-uw-tf-dev,2.8.3,US,4/3/25,3
1689,simba-uw-tf-dev,2.8.3,CN,4/2/25,4
1690,simba-uw-tf-dev,2.8.3,US,4/2/25,2
2282,simba-uw-tf-dev,2.8.3,US,4/1/25,6
3115,simba-uw-tf-dev,2.8.3,CN,3/31/25,2
4115,simba-uw-tf-dev,2.8.3,CA,3/30/25,1
4116,simba-uw-tf-dev,2.8.3,DE,3/30/25,2
4117,simba-uw-tf-dev,2.8.3,KR,3/30/25,2
4118,simba-uw-tf-dev,2.8.3,SG,3/30/25,2
4119,simba-uw-tf-dev,2.8.3,US,3/30/25,2
4928,simba-uw-tf-dev,2.8.3,KR,3/29/25,2
4929,simba-uw-tf-dev,2.8.3,RU,3/29/25,3
5195,simba-uw-tf-dev,2.8.3,CN,3/28/25,2
5196,simba-uw-tf-dev,2.8.3,US,3/28/25,2
6186,simba-uw-tf-dev,2.8.3,NL,3/27/25,2
6187,simba-uw-tf-dev,2.8.3,US,3/27/25,3
7073,simba-uw-tf-dev,2.8.3,DE,3/26/25,2
8026,simba-uw-tf-dev,2.8.3,IL,3/25/25,1
8027,simba-uw-tf-dev,2.8.3,NL,3/25/25,2
8028,simba-uw-tf-dev,2.8.3,US,3/25/25,6
8204,simba-uw-tf-dev,2.8.3,FR,3/22/25,2
8205,simba-uw-tf-dev,2.8.3,SE,3/22/25,2
8986,simba-uw-tf-dev,2.8.3,JP,3/21/25,2
8987,simba-uw-tf-dev,2.8.3,NL,3/21/25,2
8988,simba-uw-tf-dev,2.8.3,US,3/21/25,5
9735,simba-uw-tf-dev,2.8.3,US,3/20/25,2
10525,simba-uw-tf-dev,2.8.3,IE,3/19/25,2
10526,simba-uw-tf-dev,2.8.3,JP,3/19/25,1
10527,simba-uw-tf-dev,2.8.3,US,3/19/25,3
11483,simba-uw-tf-dev,2.8.3,FR,3/18/25,2
11484,simba-uw-tf-dev,2.8.3,IE,3/18/25,1
11485,simba-uw-tf-dev,2.8.3,JP,3/18/25,1
11486,simba-uw-tf-dev,2.8.3,SG,3/18/25,4
12375,simba-uw-tf-dev,2.8.3,CN,3/17/25,4
12376,simba-uw-tf-dev,2.8.3,KR,3/17/25,2
12377,simba-uw-tf-dev,2.8.3,US,3/17/25,2
13111,simba-uw-tf-dev,2.8.3,US,3/16/25,4
14552,simba-uw-tf-dev,2.8.3,SG,3/15/25,2
14553,simba-uw-tf-dev,2.8.3,US,3/15/25,2
15483,simba-uw-tf-dev,2.8.3,CA,3/14/25,2
15484,simba-uw-tf-dev,2.8.3,CN,3/14/25,2
15485,simba-uw-tf-dev,2.8.3,FR,3/14/25,2
15486,simba-uw-tf-dev,2.8.3,KR,3/14/25,4
15487,simba-uw-tf-dev,2.8.3,SE,3/14/25,1
15488,simba-uw-tf-dev,2.8.3,US,3/14/25,2
16176,simba-uw-tf-dev,2.8.3,HK,3/13/25,2
16177,simba-uw-tf-dev,2.8.3,US,3/13/25,2
17032,simba-uw-tf-dev,2.8.3,FR,3/12/25,1
17033,simba-uw-tf-dev,2.8.3,JP,3/12/25,6
17034,simba-uw-tf-dev,2.8.3,NO,3/12/25,2
17035,simba-uw-tf-dev,2.8.3,US,3/12/25,6
17197,simba-uw-tf-dev,2.8.3,AT,3/11/25,2
17198,simba-uw-tf-dev,2.8.3,DK,3/11/25,2
17199,simba-uw-tf-dev,2.8.3,HK,3/11/25,2
17200,simba-uw-tf-dev,2.8.3,NL,3/11/25,2
17201,simba-uw-tf-dev,2.8.3,US,3/11/25,4
17260,simba-uw-tf-dev,2.8.3,CH,3/10/25,1
17261,simba-uw-tf-dev,2.8.3,CN,3/10/25,1
17262,simba-uw-tf-dev,2.8.3,GB,3/10/25,3
17263,simba-uw-tf-dev,2.8.3,HK,3/10/25,2
17264,simba-uw-tf-dev,2.8.3,JP,3/10/25,5
17265,simba-uw-tf-dev,2.8.3,KR,3/10/25,1
17266,simba-uw-tf-dev,2.8.3,RU,3/10/25,2
17267,simba-uw-tf-dev,2.8.3,SG,3/10/25,2
17268,simba-uw-tf-dev,2.8.3,TW,3/10/25,2
17269,simba-uw-tf-dev,2.8.3,US,3/10/25,8
18038,simba-uw-tf-dev,2.8.3,AU,3/9/25,3
18039,simba-uw-tf-dev,2.8.3,CA,3/9/25,1
18040,simba-uw-tf-dev,2.8.3,CN,3/9/25,3
18041,simba-uw-tf-dev,2.8.3,DE,3/9/25,4
18042,simba-uw-tf-dev,2.8.3,DK,3/9/25,2
18043,simba-uw-tf-dev,2.8.3,FR,3/9/25,2
18044,simba-uw-tf-dev,2.8.3,HK,3/9/25,2
18045,simba-uw-tf-dev,2.8.3,IN,3/9/25,2
18046,simba-uw-tf-dev,2.8.3,JP,3/9/25,2
18047,simba-uw-tf-dev,2.8.3,NO,3/9/25,2
18048,simba-uw-tf-dev,2.8.3,RU,3/9/25,2
18049,simba-uw-tf-dev,2.8.3,SG,3/9/25,6
18050,simba-uw-tf-dev,2.8.3,US,3/9/25,31
18112,simba-uw-tf-dev,2.8.3,AU,3/8/25,2
18113,simba-uw-tf-dev,2.8.3,CA,3/8/25,2
18114,simba-uw-tf-dev,2.8.3,CH,3/8/25,1
18115,simba-uw-tf-dev,2.8.3,CN,3/8/25,26
18116,simba-uw-tf-dev,2.8.3,DZ,3/8/25,1
18117,simba-uw-tf-dev,2.8.3,ES,3/8/25,1
18118,simba-uw-tf-dev,2.8.3,FR,3/8/25,2
18119,simba-uw-tf-dev,2.8.3,GB,3/8/25,3
18120,simba-uw-tf-dev,2.8.3,HK,3/8/25,8
18121,simba-uw-tf-dev,2.8.3,HR,3/8/25,2
18122,simba-uw-tf-dev,2.8.3,IN,3/8/25,1
18123,simba-uw-tf-dev,2.8.3,IS,3/8/25,1
18124,simba-uw-tf-dev,2.8.3,NL,3/8/25,3
18125,simba-uw-tf-dev,2.8.3,PL,3/8/25,1
18126,simba-uw-tf-dev,2.8.3,RU,3/8/25,5
18127,simba-uw-tf-dev,2.8.3,SE,3/8/25,2
18128,simba-uw-tf-dev,2.8.3,SG,3/8/25,6
18129,simba-uw-tf-dev,2.8.3,US,3/8/25,70
204,simba-uw-tf-dev,2.8.2,KR,4/3/25,3
205,simba-uw-tf-dev,2.8.2,US,4/3/25,3
1687,simba-uw-tf-dev,2.8.2,CN,4/2/25,4
1688,simba-uw-tf-dev,2.8.2,US,4/2/25,2
2281,simba-uw-tf-dev,2.8.2,US,4/1/25,5
3114,simba-uw-tf-dev,2.8.2,CN,3/31/25,2
4110,simba-uw-tf-dev,2.8.2,CA,3/30/25,1
4111,simba-uw-tf-dev,2.8.2,DE,3/30/25,2
4112,simba-uw-tf-dev,2.8.2,KR,3/30/25,2
4113,simba-uw-tf-dev,2.8.2,SG,3/30/25,2
4114,simba-uw-tf-dev,2.8.2,US,3/30/25,2
4926,simba-uw-tf-dev,2.8.2,KR,3/29/25,2
4927,simba-uw-tf-dev,2.8.2,RU,3/29/25,3
5193,simba-uw-tf-dev,2.8.2,CN,3/28/25,2
5194,simba-uw-tf-dev,2.8.2,US,3/28/25,2
6184,simba-uw-tf-dev,2.8.2,NL,3/27/25,2
6185,simba-uw-tf-dev,2.8.2,US,3/27/25,3
7072,simba-uw-tf-dev,2.8.2,DE,3/26/25,2
8023,simba-uw-tf-dev,2.8.2,IL,3/25/25,1
8024,simba-uw-tf-dev,2.8.2,NL,3/25/25,2
8025,simba-uw-tf-dev,2.8.2,US,3/25/25,5
8203,simba-uw-tf-dev,2.8.2,FR,3/22/25,2
8983,simba-uw-tf-dev,2.8.2,IE,3/21/25,1
8984,simba-uw-tf-dev,2.8.2,NL,3/21/25,2
8985,simba-uw-tf-dev,2.8.2,US,3/21/25,5
9733,simba-uw-tf-dev,2.8.2,IE,3/20/25,2
9734,simba-uw-tf-dev,2.8.2,US,3/20/25,1
10523,simba-uw-tf-dev,2.8.2,JP,3/19/25,1
10524,simba-uw-tf-dev,2.8.2,US,3/19/25,3
